date,adj close,close,high,low,open,volume,rsi,atr,adx,macd,ema_short,ema_long,vwap,fast_k,fast_d,slow_k,slow_d,garman_klass_vol,bb_low,bb_mid,bb_high,dollar_volume
2013-05-02,39.962440490722656,56.54999923706055,56.650001525878906,56.34999847412109,56.34999847412109,15919943,63.98838177445703,0.5082352045823207,17.540337472341253,0.28713904013324765,55.23777339063249,54.86785563078071,52.50601626166591,96.87492921950121,92.49692698710078,92.49692698710078,90.41762773005297,-0.045603386139636486,3.650787489653467,3.683025588064937,3.715263686476407,636.1997747531967
2013-05-03,40.03311538696289,56.650001525878906,57.0,56.650001525878906,56.84999847412109,13217634,64.61738925110178,0.5040756016078302,18.76514142036584,0.3288789853829641,55.37227130827501,54.93774370509829,52.5242342300969,90.14088593407988,94.05905897578083,94.05905897578083,91.95071707482383,-0.04749405650846601,3.649586001379052,3.6846001063808402,3.7196142113826283,529.1430670646439
2013-05-06,40.20977783203125,56.900001525878906,57.150001525878906,56.900001525878906,57.0,8575588,66.17207966776638,0.5037844872072709,20.073670796759824,0.3719260436851215,55.51776942423729,55.01469499218773,52.53651789981693,93.2432446364852,93.4196865966888,93.4196865966888,93.32522418652347,-0.04702554195237083,3.648216049144621,3.6862563132725645,3.724296577400508,344.8224882590332
2013-05-07,40.35112380981445,57.09999847412109,57.20000076293945,56.79999923706055,56.900001525878906,14262007,67.37923672511437,0.4963714185409591,21.0373545224292,0.41268936059760364,55.6684579051786,55.09647159932237,52.55668601498171,97.26021241061574,93.5481143270603,93.5481143270603,93.67561996650998,-0.04560186948345301,3.6493564942760712,3.6891134799510725,3.728870465626074,575.4880102334404
2013-05-08,40.88111877441406,57.84999847412109,58.09999847412109,57.20000076293945,57.20000076293945,21793386,71.40658501588842,0.5323448886451764,22.877684297696845,0.4822022201911338,55.876223673649314,55.20445304539291,52.59161192199418,94.50549358418115,95.00298354376075,95.00298354376075,93.99026148916994,-0.043459532902325175,3.6502986041674963,3.692743317795702,3.7351880314239074,890.9380015626526
2013-05-09,41.12845230102539,58.20000076293945,58.45000076293945,58.150001525878906,58.20000076293945,17797101,73.04154707095155,0.5371775600861185,24.879219790252602,0.5508989901414907,56.09753577739123,55.321925504904534,52.623399704527316,94.04762012888224,95.27110870789308,95.27110870789308,94.6074021929047,-0.046549745547138435,3.6514268120369207,3.696576935678673,3.7417270593204255,731.9672195750313
2013-05-10,40.91645812988281,57.900001525878906,58.150001525878906,57.84999847412109,58.09999847412109,9240965,69.4582500176855,0.5238078978527076,26.0223645488614,0.5815319786992958,56.2691991820091,55.423026525334905,52.63890101952633,84.28573608398438,90.94628326568262,90.94628326568262,93.74012517244546,-0.04747907319815052,3.6527164229273827,3.699662714913867,3.746609006900351,378.1075575022125
2013-05-13,40.81045913696289,57.75,58.0,57.59999847412109,57.900001525878906,6700177,67.70993589570271,0.5149645855688652,26.518129465740383,0.590449278234459,56.41022783134157,55.51428038708648,52.649667281963374,79.99997820172992,86.11111147153223,86.11111147153223,90.77616781503598,-0.047237374885467275,3.6550712355726414,3.7026218932266675,3.7501725508806936,273.4372996689186
2013-05-14,40.91645812988281,57.900001525878906,58.25,57.75,58.0,10934122,68.54339420936829,0.5138956865996606,27.251831927098824,0.599162759889694,56.552111040345125,55.60783807880383,52.66781931757048,82.81252793967057,82.36608074179499,82.36608074179499,86.4744918263366,-0.04698978659367907,3.6596306413189956,3.7061127888269008,3.752594936334806,447.3855450000305
2013-05-15,40.95179748535156,57.95000076293945,58.09999847412109,57.650001525878906,58.09999847412109,11719865,68.82578065216768,0.5093314910026977,27.69862547308542,0.6019805900001103,56.68524339487792,55.699687595828756,52.68668660388228,83.60655327632549,82.13968647257536,82.13968647257536,83.53895956196752,-0.0472286401971961,3.6648062384833575,3.7095555117713537,3.75430478505935,479.94953803565977
2013-05-16,41.48180389404297,58.70000076293945,58.900001525878906,58.400001525878906,58.5,32187846,72.69538787985933,0.5408078675696089,28.92731656152343,0.6396078275036032,56.877125048979025,55.81734693571545,52.7454441225663,93.65077250609745,86.68995124069788,86.68995124069788,83.73190615168942,-0.04561558346552626,3.6705448400465017,3.713716272137306,3.75688770422811,1335.2099155436554
2013-05-17,41.26980972290039,58.400001525878906,58.70000076293945,58.400001525878906,58.59999847412109,8651843,69.08483889447282,0.5236072511046759,30.068244000787296,0.6448876628638658,57.02216090392187,55.918627507878725,52.76077661683195,84.12699181596456,87.1281058661292,87.1281058661292,85.3192478598008,-0.047471246222898625,3.678813682965316,3.7176721145163527,3.7565305460673892,357.0599143624077
2013-05-20,41.199127197265625,58.29999923706055,58.5,58.09999847412109,58.29999923706055,7993319,67.9012290924868,0.5147782707314071,30.409873731640502,0.6360366467808021,57.14385979279223,56.01201463451331,52.77426166493433,77.35841723263306,85.04539385156507,85.04539385156507,86.28781698613072,-0.046539392147155516,3.6814978308606663,3.720117262493381,3.7587366941260956,329.31776620932004
2013-05-21,41.199127197265625,58.29999923706055,58.70000076293945,58.150001525878906,58.34999847412109,6989772,67.90122909248679,0.5172940540406314,30.947815860676325,0.6218538091455699,57.253968311293974,56.101739520887705,52.786265534740465,76.47052663702681,79.31864522854151,79.31864522854151,83.83071498207858,-0.04674884518278969,3.6849935916059278,3.722606395772099,3.76021919993827,287.9725057078857
2013-05-22,41.16379165649414,58.25,58.70000076293945,58.20000076293945,58.650001525878906,7429351,67.26288656758155,0.5160587644663006,31.44733355192388,0.6008364566445081,57.34882847212312,56.1859850298725,52.79902484843585,71.11104329427084,74.97999572131027,74.97999572131027,79.7813449338056,-0.048380090845326226,3.6905595461476257,3.725318361837936,3.7600771775282467,305.8202567069664
2013-05-23,40.28045272827149,57.0,58.0,57.0,57.900001525878906,14865840,53.92324443263661,0.5684831384329935,29.466217896905547,0.5070569473721349,57.3156067128733,56.217907185563774,52.82012072615197,9.523835474102775,52.36846846846685,52.36846846846685,68.88903647277287,-0.05070863593000638,3.694544883881668,3.7265751421036675,3.758605400325667,598.8027653860474
2013-05-24,40.17444610595703,56.84999847412109,57.20000076293945,56.59999847412109,57.0,6949631,52.60535002808265,0.570734506317663,27.70227921883594,0.41934817738867025,57.27126307108737,56.24269507923269,52.828661929485435,10.869550795114506,30.501476521162743,30.501476521162743,52.61664690364662,-0.04721683938150077,3.6982542163872654,3.7276156632605035,3.7569771101337417,279.19757606578827
2013-05-27,40.52779006958008,57.34999847412109,57.34999847412109,56.79999923706055,56.79999923706055,3285598,56.34856047244861,0.5692534156564398,25.825049369682002,0.3740385663528798,57.278761680900104,56.28611874177733,52.83286057577949,32.608652385343525,17.667346218186974,17.667346218186974,33.51243040260551,-0.043967531824151036,3.7022864014659636,3.728908503726746,3.755530605987529,133.15802599703215
2013-05-28,40.386451721191406,57.150001525878906,57.45000076293945,57.150001525878906,57.400001525878906,2342716,54.535012407010555,0.5500209743281618,24.04147522100029,0.3230021815803994,57.26649880899332,56.31999649801661,52.83600777039172,23.91314443419845,22.463782538218865,22.463782538218865,23.54420175918952,-0.04772739860912315,3.706858803357318,3.730074563382967,3.753290323408616,94.61398663046265
2013-05-29,40.73978805541992,57.650001525878906,57.79999923706055,57.34999847412109,57.34999847412109,7988608,58.084951481949496,0.557162169817696,22.937602434710683,0.3075218477332413,57.30302287726814,56.372153557932776,52.84736544026709,45.65224602442747,34.05801428132319,34.05801428132319,24.729714345909667,-0.04514343091641634,3.7098204427141033,3.7311440751357283,3.7524677075573534,325.454196777832
2013-05-30,40.245113372802734,56.95000076293945,57.45000076293945,56.84999847412109,57.400001525878906,8823666,52.09098671023018,0.5745079470991333,21.516752863864696,0.2524276303196089,57.26940172352255,56.39481423263892,52.85872515932844,15.217470626870291,28.260953695165444,28.260953695165444,28.26091683823582,-0.04864292324190844,3.7111698484690816,3.7314879291769465,3.7518060098848114,355.1094385337448
2013-05-31,40.245113372802734,56.95000076293945,57.70000076293945,56.79999923706055,57.5,9240119,52.09098671023018,0.5977574884405457,20.163722966607665,0.20638597701469052,57.238982584419404,56.41658625343502,52.870832624172635,15.217470626870291,25.362395759389386,25.362395759389386,29.22712124529266,-0.04905310580746717,3.712185311048347,3.7317455896275646,3.7513058682067824,371.86963673318866
2013-06-03,40.06845474243164,56.70000076293945,56.75,56.25,56.45000076293945,6538988,50.04736848608838,0.605060579476182,19.37797375910571,0.1538690533186795,57.1876509823737,56.42770054792539,52.87789996463695,16.981151087835872,15.805364113858857,15.805364113858857,23.142904522804553,-0.04534598429433091,3.711503794010679,3.73157382703112,3.751643860051561,262.0071447393036
2013-06-04,39.99777603149414,56.59999847412109,56.79999923706055,56.34999847412109,56.70000076293945,4243204,49.2339168692104,0.5939848782949876,18.561965057640716,0.10533163412799951,57.13168407682583,56.43445732934483,52.88256596746252,13.207481984562452,15.135367899756242,15.135367899756242,18.767709257668155,-0.047006024901676324,3.7099475350576188,3.731144738181628,3.752341941305637,169.71872324794006
2013-06-05,39.99777603149414,56.59999847412109,56.75,56.34999847412109,56.54999923706055,3459608,49.2339168692104,0.5801289245509823,17.80424269199465,0.06610338109680214,57.08104735275871,56.44094913894391,52.88633589038174,14.285647556336542,14.824760209578328,14.824760209578328,15.255164074397799,-0.04630118578197179,3.7076245865719457,3.730078874313731,3.7525331620555162,138.3766259407654
2013-06-06,39.503116607666016,55.900001525878906,56.29999923706055,55.75,56.20000076293945,15077276,43.72292078552084,0.599405320948847,17.978948217763552,-0.004844331083113218,56.96856679781777,56.41973550705901,52.90033401287075,5.084796172372547,10.859308571090551,10.859308571090551,13.60647889347503,-0.04796143242280102,3.702996086554033,3.728111653582701,3.753227220611369,595.5993919539642
2013-06-07,39.60911178588867,56.04999923706055,56.150001525878906,55.900001525878906,55.95000076293945,9058196,45.10879774394976,0.5744477980239293,18.141174777406107,-0.05191948360423737,56.881084172983755,56.40523604549044,52.908683994739654,10.169463033006823,9.846635587238675,9.846635587238675,11.843568122635842,-0.04607521211440867,3.699589512657047,3.7265273498019282,3.7534651869468094,358.78709794248965
2013-06-10,39.92712020874024,56.5,56.70000076293945,56.400001525878906,56.54999923706055,3505343,49.06973505116721,0.5798444928707135,17.223662242180065,-0.06284185730522296,56.8447904422234,56.40895227900062,52.912445660062126,25.423722238386187,13.559327147921891,13.559327147921891,11.421757102083696,-0.04678637913524528,3.697968848928681,3.7254596699156233,3.7529504909025655,139.95825133386614
2013-06-11,39.82111358642578,56.34999847412109,56.650001525878906,56.25,56.54999923706055,4689065,47.857964980688294,0.566998566657013,16.610057650576756,-0.07913949480767002,56.79766739764223,56.406640365083774,52.91732746985963,26.666598849826073,20.753261373739733,20.753261373739733,14.719741369633423,-0.04749299382861387,3.696194208542563,3.724135714523375,3.7520772205041872,186.7237899791336
2013-06-13,38.86709976196289,55.0,55.900001525878906,55.0,55.900001525878906,33023834,38.78467601499939,0.6229271314758754,17.608256590014978,-0.1671100914427157,56.62646097881916,56.35147799782559,52.94170544046873,0.0,17.36344036273746,17.36344036273746,17.225342961466353,-0.050886707693540395,3.689621338719212,3.7215872213287957,3.7535531039383794,1283.540650600502
2013-06-14,38.72576904296875,54.79999923706055,55.150001525878906,54.70000076293945,55.150001525878906,18099232,37.67095742701379,0.6105752480089881,18.82504704502604,-0.24540278044756292,56.45251224150881,56.29063569348187,52.95211310946782,3.225758817492488,9.964119222439558,9.964119222439558,16.026940319638907,-0.04825272338627199,3.684482437135618,3.7182334328699342,3.7519844286042505,700.9066782871093
2013-06-17,38.97310256958008,55.150001525878906,55.150001525878906,54.79999923706055,54.84999847412109,5347377,40.8023846918477,0.5919628937810861,19.95492389610774,-0.2842162836083304,56.328463601925016,56.24590494181116,52.955244559786635,14.516160788338341,5.913973201943648,5.913973201943648,11.080510929040214,-0.04509106732509907,3.6814592211550274,3.7154401168233173,3.749421012491607,208.40387229921342
2013-06-18,39.14977645874024,55.400001525878906,55.400001525878906,54.84999847412109,55.150001525878906,8771556,42.957240303830325,0.5889657622079957,20.489716581400625,-0.2972931478199783,56.24003864230158,56.212732258833434,52.96074020985402,22.580680886880632,13.440866830903857,13.440866830903857,9.772986418429012,-0.045307861343796225,3.679954981582507,3.7129509835446,3.7459469855066936,343.40445659532173
2013-06-19,39.07910537719727,55.29999923706055,55.5,55.150001525878906,55.5,6076740,42.3087699512408,0.5718966702017884,20.781308481545494,-0.3097881773075244,56.15051107989767,56.1769388069992,52.96488150562262,19.99994913736979,19.03226360419629,19.03226360419629,12.795701212347923,-0.04751628878206723,3.6789672399654747,3.7103737634096228,3.741780286853771,237.47356280982973
2013-06-20,38.33709716796875,54.25,55.0,54.20000076293945,55.0,25487892,36.259309419508455,0.6096182276245958,22.060964197117745,-0.3752389187840066,55.96951002466932,56.10137257927374,52.97680694675952,1.4285496303013392,14.669726551517291,14.669726551517291,15.714285662205805,-0.05021126449331293,3.6747231579900603,3.706904072750374,3.7390849875106875,977.1317922106933
2013-06-21,37.87775421142578,53.59999847412109,54.09999847412109,53.25,54.09999847412109,34639623,33.168860653424325,0.6375026399371246,23.98406748654294,-0.45888450571876405,55.74384225795044,56.003279477110894,52.98365955407732,9.85911406591993,10.429204277863724,10.429204277863724,14.71039814452576,-0.04896141101361646,3.6665507496533625,3.703905729125591,3.741260708597819,1312.0711259704512
2013-06-24,37.736427307128906,53.400001525878906,53.5,53.09999847412109,53.400001525878906,21260360,32.27787415472627,0.6276810227987586,25.870906901098756,-0.5304632855036502,55.520619331086486,55.90119014569004,52.985553744463104,8.108188916141806,6.465284204121063,6.465284204121063,10.52140501116735,-0.04653474113867385,3.658858760741725,3.700853859506629,3.7428489582715327,802.2900296633911
2013-06-25,37.45375061035156,53.0,53.70000076293945,52.95000076293945,53.29999923706055,19437447,30.55007067243917,0.6364180925988472,27.211393056795423,-0.6030480684341128,55.28056034717349,55.78741798311396,52.98740190431041,1.3157696605019138,6.427690880854588,6.427690880854588,7.7740597876131154,-0.04799034441447271,3.651153937885563,3.6970085291550587,3.7428631204245546,728.0052924399262
2013-06-26,37.94842529296875,53.70000076293945,53.79999923706055,53.29999923706055,53.59999847412109,9915925,36.783485616975135,0.6481024600603972,28.247313172831667,-0.6135829172057967,55.13003086296073,55.70555848428359,52.988960217012284,20.0,9.807986192214612,9.807986192214612,7.566987092396745,-0.04602070365867764,3.6473579174729656,3.693972767575218,3.7405876176774706,376.29373907318114
2013-06-27,38.40776824951172,54.34999847412109,54.34999847412109,53.900001525878906,54.04999923706055,22275200,41.88216204592957,0.6482378351404855,28.126953039991907,-0.5782015752120273,55.05574206402362,55.652399268198785,52.995985194835676,37.333272298176894,19.549680652892974,19.549680652892974,11.928452575320714,-0.04505548542256649,3.647064225316925,3.6910981744082094,3.735132123499494,855.5407193115234
2013-06-28,38.93777084350586,55.09999847412109,55.09999847412109,54.29999923706055,54.400001525878906,13714432,47.0673866193448,0.6590779352776323,26.788379044898804,-0.5016125496252144,55.05995696022338,55.63073649196045,53.00244813877967,57.333272298176894,38.222181532117965,38.222181532117965,22.526616125741842,-0.043089633760007066,3.6474191396001565,3.6894876679944644,3.7315561963887722,534.0094104648438
2013-07-01,39.291107177734375,55.59999847412109,55.70000076293945,54.79999923706055,54.79999923706055,13788335,50.186234489657714,0.6762867631777232,25.022318011759936,-0.4077041462255764,55.1113894853565,55.62953107949616,53.01098598111785,71.62154499331378,55.42936319655589,55.42936319655589,37.73374179385561,-0.04262390210809901,3.6484105491365364,3.6883175748426558,3.728224600548775,541.7589482875061
2013-07-02,39.22043991088867,55.5,55.75,55.45000076293945,55.650001525878906,4672336,49.571329786610846,0.649409082740782,23.44750820132916,-0.3351202600485834,55.14840001056064,55.62445142931985,53.01431438815842,86.44062974816539,71.79848234655206,71.79848234655206,55.15000902507529,-0.047275159002421185,3.6491877161566624,3.687274325823187,3.7253609354897117,183.25107333148193
2013-07-03,38.76110076904297,54.84999847412109,55.400001525878906,54.84999847412109,55.20000076293945,7004292,45.73705727062136,0.6494514001077913,22.349857479021786,-0.3110759473215623,55.11998081661402,55.59408072519441,53.018374327219476,67.85707960321663,75.30641811489863,75.30641811489863,67.51142121933553,-0.048234941678437754,3.6495861389007933,3.685742888055409,3.721899637210025,271.4940680278015
2013-07-04,38.83177185058594,54.95000076293945,55.150001525878906,54.79999923706055,54.900001525878906,4877072,46.408383997962694,0.6280621778728319,21.393264971166097,-0.2830552063744918,55.10379224007358,55.56882268745892,53.020991409896794,71.42859089131788,75.24210008090002,75.24210008090002,74.11566684745023,-0.04629878370497072,3.650463447221685,3.6843002410270387,3.7181370348323926,189.38534720288087
2013-07-05,39.60911178588867,56.04999923706055,56.04999923706055,55.20000076293945,55.25,17674559,53.123200988955944,0.6617719133191364,20.440281261210203,-0.195865910720876,55.19390719216758,55.58769235607075,53.033552906254904,100.0,79.76189016484487,79.76189016484487,76.7701361202145,-0.042669952822747534,3.6503122899872658,3.684430918288231,3.7185495465891965,700.0735831972847
2013-07-08,38.86709976196289,55.0,56.04999923706055,54.95000076293945,56.04999923706055,8666116,47.18302312412727,0.6930738105192763,19.211028115694507,-0.1845149612117467,55.175439840532576,55.56464559700915,53.03937287540835,66.12904019708459,79.18587702946752,79.18587702946752,78.06328909173747,-0.05157717388574433,3.6505786315301267,3.6835088656248565,3.716439099719586,336.8267951207428
2013-07-09,39.32644271850586,55.650001525878906,55.70000076293945,54.95000076293945,55.0,4074161,50.77014615874289,0.6971399669107565,18.06957876628708,-0.13687628957909226,55.22063619151795,55.56799288833737,53.04190559192992,87.09684167521897,84.40862729076788,84.40862729076788,81.11879816169342,-0.0433729264675769,3.6518073761145478,3.6827695892023966,3.7137318022902455,160.22225919247055
2013-07-10,39.43243789672852,55.79999923706055,56.29999923706055,55.650001525878906,55.75,9107840,51.56909823825401,0.6937726629301054,17.77320901118936,-0.08953724442942956,55.27581362442677,55.5770911765226,53.04915345306494,85.07462006736645,79.43350064655671,79.43350064655671,81.00933498893069,-0.046255380714173025,3.6527124140954417,3.682291236383135,3.7118700586708284,359.1443351733399
2013-07-11,40.421783447265625,57.20000076293945,57.400001525878906,56.70000076293945,56.75,30308916,58.22949632477222,0.7585033504935522,18.598899204874456,0.027494270695683554,55.459069542380355,55.640734689715416,53.08178473425749,95.5056016033727,89.22568778198608,89.22568778198608,84.35593857310356,-0.0443932092840186,3.649521790697241,3.6842040111977483,3.7188862316982556,1225.1404390733642
2013-07-12,40.52779006958008,57.34999847412109,57.400001525878906,57.09999847412109,57.20000076293945,12910000,58.86750136615434,0.7257533291552856,19.36561152758205,0.12732867240914914,55.63915801206995,55.70776464204505,53.09621525264937,98.8763361082035,93.15218592631426,93.15218592631426,87.27045811828567,-0.04584934889077603,3.6472089145400206,3.6864221497954794,3.7256353850509383,523.2137697982788
2013-07-15,40.633785247802734,57.5,57.70000076293945,57.09999847412109,57.34999847412109,14187888,59.51829412316549,0.7167711119883627,20.34809978660889,0.2125509253202651,55.81638105853948,55.778048381572695,53.11252790459201,95.45452969133909,96.61215580097179,96.61215580097179,92.99667650309071,-0.04581029525006919,3.64508058500104,3.6884574093388984,3.7318342336767567,576.5075941118774
2013-07-16,40.633785247802734,57.5,57.59999847412109,57.34999847412109,57.5,9554028,59.5182941231655,0.6834303182749082,21.260410312848105,0.27689826392218464,55.976725719630956,55.845575896020826,53.12363417565411,94.73682097120204,96.35589559024827,96.35589559024827,95.3734124391781,-0.04655348822840222,3.6434509109330087,3.6902721648544476,3.7370934187758866,388.21632200349427
2013-07-17,40.7044563293457,57.59999847412109,57.75,57.34999847412109,57.400001525878906,12990199,59.986005511399505,0.6631854045323371,22.25155546267595,0.32979488883114527,56.13132312482049,55.91437678143652,53.1389032097664,95.65213064616513,95.28116043623545,95.28116043623545,96.08307060915183,-0.045610470935258184,3.642242263588429,3.6922598075497897,3.7422773515111505,528.7589879050103
2013-07-18,40.421783447265625,57.20000076293945,57.650001525878906,57.09999847412109,57.59999847412109,12640447,57.203350233441824,0.6551009507627288,22.67646989881217,0.3449303634647549,56.23310194749848,55.96479340816213,53.15307489471262,81.35596288753112,90.58163816829948,90.58163816829948,94.07289806492771,-0.048404964229248656,3.6439163463248296,3.694841752087065,3.7457671578493,510.9494113106384
2013-07-19,39.53843688964844,55.95000076293945,56.900001525878906,55.75,56.900001525878906,24692954,49.63016540071361,0.711879508775352,21.14737511500281,0.2823914188980936,56.206139929921434,55.96421330442791,53.17366982106138,38.9830924902208,71.99706200797239,71.99706200797239,85.95328687083577,-0.05098022169865121,3.6484570104324696,3.6969331704456776,3.7454093304588856,976.320803347992
2013-07-22,39.67977523803711,56.150001525878906,56.400001525878906,56.09999847412109,56.150001525878906,5257632,50.72880555500317,0.6931738840727878,19.727501387179835,0.24145038848058675,56.200793415250715,55.97149911703383,53.17791687048973,45.76277761613811,55.367277664630045,55.367277664630045,72.64865928030063,-0.04654872893044294,3.6544473227677705,3.699380701177778,3.744314079587786,208.62165604431152
2013-07-23,40.3157844543457,57.04999923706055,57.20000076293945,56.5,56.5,8971869,55.34259930203595,0.7186614092861991,19.214602730374175,0.25735828915838965,56.28167016018499,56.013793239387816,53.186547405715636,76.27116671515857,53.67234560717253,53.67234560717253,60.345561759924976,-0.043924900643289556,3.6634152405546225,3.702970120217862,3.7425249998811014,361.7079367566261
2013-07-24,40.20977783203125,56.900001525878906,57.150001525878906,56.79999923706055,56.79999923706055,4960850,54.44807205322842,0.6923286149670678,18.738339691911776,0.25843251737764206,56.340558861679646,56.04854650552472,53.19146436061661,69.64290336687998,63.892282566058924,63.892282566058924,57.64396861262049,-0.046073466048086736,3.6704330568089856,3.7057919808005693,3.741150904792153,199.4746763580322
2013-07-25,40.28045272827149,57.0,57.150001525878906,56.5,56.79999923706055,4111707,54.958989489656176,0.6893052514607705,17.845818621335447,0.2619669327209735,56.40336277961492,56.08585840726885,53.19536883855967,73.2142784157558,73.04278283259816,73.04278283259816,63.535803668609866,-0.0455594458047935,3.675422348745726,3.708113287190815,3.7408042256359044,165.621419446003
2013-07-26,40.20977783203125,56.900001525878906,57.400001525878906,56.70000076293945,57.0,4896127,54.317688899409845,0.6900692165663906,17.337568590964814,0.2561127999397925,56.45066170783054,56.11778558839082,53.20029480643711,69.64290336687998,70.8333617165053,70.8333617165053,69.25614237172078,-0.046959874147967574,3.678141624534877,3.7096809392117907,3.7412202538887045,196.87217890740968
2013-07-29,39.92712020874024,56.5,56.84999847412109,56.25,56.70000076293945,5925434,51.77432074801264,0.6872072386601417,16.194124911599552,0.22605937781235497,56.45536059279906,56.13277438884608,53.20546743673037,40.47614722562316,61.11110966941968,61.11110966941968,68.3290847395077,-0.04745923788278733,3.6795375843732585,3.7104640467145544,3.7413905090558504,236.5855156069565
2013-07-30,40.245113372802734,56.95000076293945,57.150001525878906,56.5,56.75,10121624,54.30794447221813,0.6845496877471963,15.537272908415634,0.2253040501697683,56.502469180431476,56.16482248194778,53.21498977291583,60.000038146972656,56.706362913158635,56.706362913158635,62.88361143302786,-0.04555866566402589,3.681476324011982,3.7117219127232373,3.7419675014344924,407.3459053968811
2013-07-31,39.99777603149414,56.59999847412109,56.95000076293945,56.54999923706055,56.95000076293945,4383656,52.0682684633643,0.6642248190423184,14.92733890545914,0.2024140876084246,56.51175768459239,56.18188820713105,53.21901298861015,42.49992370605433,47.658703026216756,47.658703026216756,55.158725202931684,-0.048206372959057046,3.6860542165603185,3.7132533504910157,3.740452484421713,175.33649088711547
2013-08-01,39.71511459350586,56.20000076293945,56.650001525878906,56.04999923706055,56.54999923706055,7468236,49.60722093401933,0.6596374954548928,14.125125860579624,0.1596251522281591,56.48206654919687,56.18259850343726,53.225072034934456,22.500038146972656,41.66666666666659,41.66666666666659,48.67724420201399,-0.048186402050938805,3.69025906950992,3.7143500758865997,3.738441082263279,296.6018485513458
2013-08-02,39.962440490722656,56.54999923706055,57.0,56.34999847412109,56.59999847412109,6840267,51.70948898798932,0.669663334141011,13.371146616743088,0.144011668705609,56.48853632899341,56.19700637534406,53.23117609522815,39.999961853027344,34.99997456868482,34.99997456868482,41.441781420522716,-0.046734557924826066,3.6911454562213035,3.7147832304665016,3.7384210047116997,273.35376292815397
2013-08-05,40.06845474243164,56.70000076293945,56.79999923706055,56.25,56.5,2877732,52.60167181331646,0.6611158986352635,12.514898834072822,0.13859470119657402,56.50867579889304,56.21673164544584,53.23362607979737,47.500038146972656,36.666679382324254,36.666679382324254,37.777773539225215,-0.04557255743041149,3.6967979016809016,3.7162676747617818,3.735737447842662,115.3062744028473
2013-08-06,39.503116607666016,55.900001525878906,56.400001525878906,55.75,56.400001525878906,20739753,47.659045035989685,0.6817505317998486,12.261107831973705,0.08767301275438655,56.45070682051074,56.204310856443215,53.2487764374765,7.894810811244915,31.798270270415006,31.798270270415006,34.488308073808014,-0.04891486856213987,3.697804058705387,3.7164862509509744,3.735168443196562,819.284881173191
2013-08-07,38.93777084350586,55.09999847412109,55.54999923706055,55.09999847412109,55.54999923706055,21061146,43.369376777853006,0.6901971403682752,12.838303037931205,0.0016791729563649938,56.322067930378395,56.161004488509015,53.25995797311627,0.0,18.46494965273923,18.46494965273923,28.976633101826152,-0.048737129879930834,3.6944044326706265,3.7158707575890864,3.7373370825075463,820.0740766496201
2013-08-08,38.79643249511719,54.900001525878906,55.09999847412109,54.79999923706055,55.0,25089681,42.365878002569104,0.6623258615605797,13.707108736247713,-0.07698890793013646,56.186633034711775,56.11155339193529,53.270731565639004,3.8462384917287165,3.9136831009912485,3.9136831009912485,18.058967674715152,-0.047037454564712824,3.6886070264620985,3.7138692755788725,3.7391315246956465,973.3901152405243
2013-08-09,38.76110076904297,54.84999847412109,55.09999847412109,54.650001525878906,54.900001525878906,25862360,42.109491651508954,0.6471595106092655,14.677439263113337,-0.14056456303596576,56.05933450513171,56.062080650060224,53.2812045134908,7.272616299715651,3.7062849304814933,3.7062849304814933,8.694972561403981,-0.046774033974593315,3.683766777990254,3.711695586748109,3.739624395505964,1002.4535420852661
2013-08-12,38.86709976196289,55.0,55.04999923706055,54.70000076293945,55.0,12024912,43.195111269499336,0.6259337222886818,15.578460466631418,-0.180316913748797,55.95844550464298,56.020430428489234,53.28602756632754,12.727217240767045,7.948690677403842,7.948690677403842,5.189552902958852,-0.0465426023106016,3.680568282875344,3.7095275584155245,3.738486833955705,467.3734543328247
2013-08-13,39.25577545166016,55.54999923706055,55.54999923706055,55.29999923706055,55.34999847412109,7627486,47.02925536913756,0.6205098304866721,15.455108018647927,-0.17840155614056386,55.91954586011132,56.00198214647243,53.29012546429955,32.7271894975142,17.575674345999005,17.575674345999005,9.743549984628103,-0.0455902844069377,3.6796859872216428,3.7078446334164097,3.7360032796111766,299.4228776766816
2013-08-14,39.14977645874024,55.400001525878906,55.54999923706055,55.09999847412109,55.54999923706055,11120302,46.13531820281368,0.6083306113761568,15.608270309592154,-0.18332361378993056,55.870065447327285,55.9783750633119,53.2957933008001,27.27272727272727,24.242378003669543,24.242378003669543,16.58891434235745,-0.04725791263857772,3.679089557306373,3.705945077577328,3.732800597848283,435.357337453682
2013-08-15,38.86709976196289,55.0,55.04999923706055,54.5,54.84999847412109,17432561,43.79830657149205,0.6291642481263533,16.475805409210064,-0.20764047677621278,55.787202071391356,55.94000741377026,53.3022240430923,18.867913664093784,26.289276811445124,26.289276811445124,22.702443053704545,-0.04578286477881663,3.6770887433873396,3.7040323027627147,3.7309758621380897,677.5530874935035
2013-08-16,39.04377365112305,55.25,55.45000076293945,54.650001525878906,54.650001525878906,17785551,45.6108902302116,0.6413667473359386,16.539642593441165,-0.21023223323671658,55.73603996935408,55.91294829950476,53.309942002552496,28.30187049614068,24.81417047765395,24.81417047765395,25.115275097589528,-0.04357452426723623,3.6757897375924284,3.703418433462349,3.731047129332269,694.4150275045051
